fecha_operacion,fecha_valor,hoja,moneda,pais,bs_por_moneda_compra,bs_por_moneda_venta,publicado_en,archivo_fuente,url_fuente
2025-03-24,2025-03-25,24032025,USD,E.U.A.,68.222616,68.3936,2025-03-24 15:44:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-25,2025-03-26,25032025,EUR,Zona Euro,74.11334037,74.29908809,2025-03-25 14:58:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-25,2025-03-26,25032025,USD,E.U.A.,68.5276515,68.6994,2025-03-25 14:58:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-26,2025-03-27,26032025,EUR,Zona Euro,74.26789542,74.4540305,2025-03-26 15:50:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-26,2025-03-27,26032025,USD,E.U.A.,68.846253,69.0188,2025-03-26 15:50:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-27,2025-03-28,27032025,EUR,Zona Euro,74.75159207,74.93893942,2025-03-27 15:05:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-27,2025-03-28,27032025,USD,E.U.A.,69.26510325,69.4387,2025-03-27 15:05:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-28,2025-03-31,28032025,EUR,Zona Euro,75.16524474,75.35362881,2025-03-28 15:37:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-28,2025-03-31,28032025,USD,E.U.A.,69.392484,69.5664,2025-03-28 15:37:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-31,2025-04-01,31032025,EUR,Zona Euro,75.26503893,75.45367312,2025-03-31 15:01:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-03-31,2025-04-01,31032025,USD,E.U.A.,69.60156,69.776,2025-03-31 15:01:00,2_1_2a25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a25_smc.xls
2025-04-01,2025-04-02,01042025,EUR,Zona Euro,75.45691911,75.6460342,2025-04-01 15:26:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-01,2025-04-02,01042025,USD,E.U.A.,69.83906475,70.0141,2025-04-01 15:26:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-02,2025-04-03,02042025,EUR,Zona Euro,76.04255253,76.23313537,2025-04-02 15:23:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-02,2025-04-03,02042025,USD,E.U.A.,70.07367675,70.2493,2025-04-02 15:23:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-03,2025-04-04,03042025,EUR,Zona Euro,78.28465832,78.48086047,2025-04-03 14:51:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-03,2025-04-04,03042025,USD,E.U.A.,70.408737,70.5852,2025-04-03 14:51:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-04,2025-04-07,04042025,EUR,Zona Euro,79.12140359,79.31970284,2025-04-04 15:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-04,2025-04-07,04042025,USD,E.U.A.,72.005136,72.1856,2025-04-04 15:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-07,2025-04-08,07042025,EUR,Zona Euro,79.8689141,80.06908682,2025-04-07 15:12:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-07,2025-04-08,07042025,USD,E.U.A.,73.174206,73.3576,2025-04-07 15:12:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-08,2025-04-09,08042025,EUR,Zona Euro,80.84361677,81.04623235,2025-04-08 15:10:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-08,2025-04-09,08042025,USD,E.U.A.,74.09300325,74.2787,2025-04-08 15:10:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-09,2025-04-10,09042025,EUR,Zona Euro,83.48733091,83.69657235,2025-04-09 15:30:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-09,2025-04-10,09042025,USD,E.U.A.,75.61299375,75.8025,2025-04-09 15:30:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-10,2025-04-11,10042025,EUR,Zona Euro,86.09033823,86.30610349,2025-04-10 15:25:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-10,2025-04-11,10042025,USD,E.U.A.,77.0714385,77.2646,2025-04-10 15:25:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-11,2025-04-14,11042025,EUR,Zona Euro,88.63345004,88.85558901,2025-04-11 15:14:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-11,2025-04-14,11042025,USD,E.U.A.,78.16759125,78.3635,2025-04-11 15:14:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-14,2025-04-15,14042025,EUR,Zona Euro,89.08093324,89.30419373,2025-04-14 17:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-14,2025-04-15,14042025,USD,E.U.A.,78.3949215,78.5914,2025-04-14 17:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-15,2025-04-16,15042025,EUR,Zona Euro,90.15620644,90.38216185,2025-04-15 16:55:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-15,2025-04-16,15042025,USD,E.U.A.,79.584939,79.7844,2025-04-15 16:55:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-16,2025-04-21,16042025,EUR,Zona Euro,91.86154306,92.0917725,2025-04-16 16:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-16,2025-04-21,16042025,USD,E.U.A.,80.7574005,80.9598,2025-04-16 16:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-21,2025-04-22,21042025,EUR,Zona Euro,93.76677976,94.00178422,2025-04-21 15:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-21,2025-04-22,21042025,USD,E.U.A.,81.55689675,81.7613,2025-04-21 15:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-22,2025-04-23,22042025,EUR,Zona Euro,94.3188224,94.55521042,2025-04-22 15:34:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-22,2025-04-23,22042025,USD,E.U.A.,82.172853,82.3788,2025-04-22 15:34:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-23,2025-04-24,23042025,EUR,Zona Euro,94.53365638,94.77058283,2025-04-23 16:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-23,2025-04-24,23042025,USD,E.U.A.,83.2096545,83.4182,2025-04-23 16:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-24,2025-04-25,24042025,EUR,Zona Euro,95.76708215,96.0070999,2025-04-24 16:41:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-24,2025-04-25,24042025,USD,E.U.A.,84.209349,84.4204,2025-04-24 16:41:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-25,2025-04-28,25042025,EUR,Zona Euro,97.59931898,97.8439288,2025-04-25 16:28:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-25,2025-04-28,25042025,USD,E.U.A.,85.89901425,86.1143,2025-04-25 16:28:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-28,2025-04-29,28042025,EUR,Zona Euro,98.35202218,98.59851848,2025-04-28 15:23:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-28,2025-04-29,28042025,USD,E.U.A.,86.439759,86.6564,2025-04-28 15:23:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-29,2025-04-30,29042025,EUR,Zona Euro,98.76529411,99.01282618,2025-04-29 17:09:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-29,2025-04-30,29042025,USD,E.U.A.,86.62938375,86.8465,2025-04-29 17:09:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-30,2025-05-02,30042025,EUR,Zona Euro,99.23390914,99.48261568,2025-04-30 15:31:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-04-30,2025-05-02,30042025,USD,E.U.A.,87.34917975,87.5681,2025-04-30 15:31:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-02,2025-05-05,02052025,EUR,Zona Euro,100.44740573,100.69915362,2025-05-02 15:57:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-02,2025-05-05,02052025,USD,E.U.A.,88.41889875,88.6405,2025-05-02 15:57:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-05,2025-05-06,05052025,EUR,Zona Euro,100.33577843,100.58724655,2025-05-05 15:38:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-05,2025-05-06,05052025,USD,E.U.A.,88.500594,88.7224,2025-05-05 15:38:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-06,2025-05-07,06052025,EUR,Zona Euro,103.19413665,103.45276857,2025-05-06 16:50:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-06,2025-05-07,06052025,USD,E.U.A.,90.98327175,91.2113,2025-05-06 16:50:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-07,2025-05-08,07052025,EUR,Zona Euro,104.19369269,104.45482976,2025-05-07 15:43:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-07,2025-05-08,07052025,USD,E.U.A.,91.68670875,91.9165,2025-05-07 15:43:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-08,2025-05-09,08052025,EUR,Zona Euro,104.38676533,104.6483863,2025-05-08 16:40:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-08,2025-05-09,08052025,USD,E.U.A.,92.5989225,92.831,2025-05-08 16:40:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-09,2025-05-12,09052025,EUR,Zona Euro,104.54057588,104.80258234,2025-05-09 17:43:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-09,2025-05-12,09052025,USD,E.U.A.,92.81687625,93.0495,2025-05-09 17:43:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-12,2025-05-13,12052025,EUR,Zona Euro,103.22006633,103.47876323,2025-05-12 17:39:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-12,2025-05-13,12052025,USD,E.U.A.,92.82964425,93.0623,2025-05-12 17:39:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-13,2025-05-14,13052025,EUR,Zona Euro,104.24562266,104.50688989,2025-05-13 17:10:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-13,2025-05-14,13052025,USD,E.U.A.,93.345651,93.5796,2025-05-13 17:10:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-14,2025-05-15,14052025,EUR,Zona Euro,105.32411488,105.58808509,2025-05-14 17:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-14,2025-05-15,14052025,USD,E.U.A.,93.92031075,94.1557,2025-05-14 17:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-15,2025-05-16,15052025,EUR,Zona Euro,105.2640968,105.52791659,2025-05-15 16:10:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-15,2025-05-16,15052025,USD,E.U.A.,94.08828975,94.3241,2025-05-15 16:10:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-16,2025-05-19,16052025,EUR,Zona Euro,105.37107109,105.63515899,2025-05-16 16:56:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-16,2025-05-19,16052025,USD,E.U.A.,94.5260925,94.763,2025-05-16 16:56:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-19,2025-05-20,19052025,EUR,Zona Euro,106.47590537,106.74276228,2025-05-19 17:15:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-19,2025-05-20,19052025,USD,E.U.A.,94.565394,94.8024,2025-05-19 17:15:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-20,2025-05-21,20052025,EUR,Zona Euro,106.30857185,106.57500938,2025-05-20 15:17:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-20,2025-05-21,20052025,USD,E.U.A.,94.618461,94.8556,2025-05-20 15:17:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-21,2025-05-22,21052025,EUR,Zona Euro,107.38341934,107.65255072,2025-05-21 16:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-21,2025-05-22,21052025,USD,E.U.A.,94.727787,94.9652,2025-05-21 16:04:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-22,2025-05-23,22052025,EUR,Zona Euro,106.91147027,107.17941882,2025-05-22 15:44:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-22,2025-05-23,22052025,USD,E.U.A.,94.78135275,95.0189,2025-05-22 15:44:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-23,2025-05-26,23052025,EUR,Zona Euro,107.52629051,107.79577996,2025-05-23 16:26:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-23,2025-05-26,23052025,USD,E.U.A.,94.84629,95.084,2025-05-23 16:26:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-26,2025-05-27,26052025,EUR,Zona Euro,108.11543652,108.38640253,2025-05-26 16:20:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-26,2025-05-27,26052025,USD,E.U.A.,95.00060325,95.2387,2025-05-26 16:20:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-27,2025-05-28,27052025,EUR,Zona Euro,108.31128267,108.58273952,2025-05-27 17:09:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-27,2025-05-28,27052025,USD,E.U.A.,95.565687,95.8052,2025-05-27 17:09:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-28,2025-05-29,28052025,EUR,Zona Euro,108.80942957,109.0821349,2025-05-28 16:31:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-28,2025-05-29,28052025,USD,E.U.A.,96.28897425,96.5303,2025-05-28 16:31:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-29,2025-05-30,29052025,EUR,Zona Euro,109.72435435,109.99935273,2025-05-29 17:49:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-29,2025-05-30,29052025,USD,E.U.A.,96.61555575,96.8577,2025-05-29 17:49:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-30,2025-06-03,30052025,EUR,Zona Euro,109.94847567,110.22403576,2025-05-30 16:21:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-05-30,2025-06-03,30052025,USD,E.U.A.,97.0693185,97.3126,2025-05-30 16:21:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-03,2025-06-04,03062025,EUR,Zona Euro,110.63859396,110.91588367,2025-06-03 15:30:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-03,2025-06-04,03062025,USD,E.U.A.,97.1758515,97.4194,2025-06-03 15:30:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-04,2025-06-05,04062025,EUR,Zona Euro,111.61762569,111.89736911,2025-06-04 16:27:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-04,2025-06-05,04062025,USD,E.U.A.,97.65834225,97.9031,2025-06-04 16:27:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-05,2025-06-06,05062025,EUR,Zona Euro,112.65221097,112.93454734,2025-06-05 16:02:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-05,2025-06-06,05062025,USD,E.U.A.,98.266917,98.5132,2025-06-05 16:02:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-06,2025-06-09,06062025,EUR,Zona Euro,112.58613438,112.86830514,2025-06-06 16:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-06,2025-06-09,06062025,USD,E.U.A.,98.843871,99.0916,2025-06-06 16:22:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-09,2025-06-10,09062025,EUR,Zona Euro,112.85115886,113.13399385,2025-06-09 16:44:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-09,2025-06-10,09062025,USD,E.U.A.,98.87688825,99.1247,2025-06-09 16:44:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-10,2025-06-11,10062025,EUR,Zona Euro,113.6493847,113.93422025,2025-06-10 17:00:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-10,2025-06-11,10062025,USD,E.U.A.,99.44905425,99.6983,2025-06-10 17:00:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-11,2025-06-12,11062025,EUR,Zona Euro,114.91489768,115.20290494,2025-06-11 16:20:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-11,2025-06-12,11062025,USD,E.U.A.,100.088751,100.3396,2025-06-11 16:20:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-12,2025-06-13,12062025,EUR,Zona Euro,116.78979518,117.08250143,2025-06-12 16:06:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-12,2025-06-13,12062025,USD,E.U.A.,100.8294945,101.0822,2025-06-12 16:06:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-13,2025-06-17,13062025,EUR,Zona Euro,117.60974029,117.90450155,2025-06-13 15:08:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-13,2025-06-17,13062025,USD,E.U.A.,101.9016075,102.157,2025-06-13 15:08:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-17,2025-06-18,17062025,EUR,Zona Euro,118.24675253,118.54311031,2025-06-17 17:58:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-17,2025-06-18,17062025,USD,E.U.A.,102.55127925,102.8083,2025-06-17 17:58:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-18,2025-06-19,18062025,EUR,Zona Euro,119.14762587,119.44624147,2025-06-18 17:45:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-18,2025-06-19,18062025,USD,E.U.A.,103.47616125,103.7355,2025-06-18 17:45:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-19,2025-06-20,19062025,EUR,Zona Euro,119.70326979,120.00327799,2025-06-19 17:35:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-19,2025-06-20,19062025,USD,E.U.A.,104.2820415,104.5434,2025-06-19 17:35:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-20,2025-06-25,20062025,EUR,Zona Euro,121.19674065,121.50049188,2025-06-20 16:16:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-20,2025-06-25,20062025,USD,E.U.A.,105.18906825,105.4527,2025-06-20 16:16:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-25,2025-06-26,25062025,EUR,Zona Euro,123.12503741,123.43362147,2025-06-25 16:50:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-25,2025-06-26,25062025,USD,E.U.A.,105.90307875,106.1685,2025-06-25 16:50:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
2025-06-26,2025-06-27,26062025,EUR,Zona Euro,124.81190401,125.1247158,2025-06-26 15:34:00,2_1_2b25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2b25_smc.xls
